350.00	174.96
351.00	134.41
352.00	143.11
353.00	176.68
354.00	190.30
355.00	179.74
356.00	155.48
357.00	154.09
358.00	140.31
359.00	133.59
360.00	135.07
361.00	175.62
362.00	153.06
363.00	172.67
364.00	135.63
365.00	124.88
366.00	183.92
367.00	189.07
368.00	176.68
369.00	152.03
370.00	133.65
371.00	106.23
372.00	189.48
373.00	147.12
374.00	132.87
375.00	162.51
376.00	155.58
377.00	147.37
378.00	303.38
379.00	173.39
380.00	174.72
381.00	214.30
382.00	164.02
383.00	156.26
384.00	137.54
385.00	141.16
386.00	141.43
387.00	136.53
388.00	178.58
389.00	315.69
390.00	154.23
391.00	145.21
392.00	134.09
393.00	162.57
394.00	141.04
395.00	270.98
396.00	143.55
397.00	152.00
398.00	159.76
399.00	251.15
400.00	162.34
401.00	170.14
402.00	131.12
403.00	148.74
404.00	157.14
405.00	153.22
406.00	142.82
407.00	158.32
408.00	207.24
409.00	160.37
410.00	169.95
411.00	447.01
412.00	179.36
413.00	142.31
414.00	160.64
415.00	153.45
416.00	142.36
417.00	169.82
418.00	173.47
419.00	169.13
420.00	246.65
421.00	148.46
422.00	162.41
423.00	178.36
424.00	212.64
425.00	184.40
426.00	145.06
427.00	189.26
428.00	174.15
429.00	195.68
430.00	293.82
431.00	159.46
432.00	186.71
433.00	176.12
434.00	152.80
435.00	147.99
436.00	162.16
437.00	176.46
438.00	150.34
439.00	148.77
440.00	142.40
441.00	218.98
442.00	137.47
443.00	154.91
444.00	179.04
445.00	138.03
446.00	151.50
447.00	161.87
448.00	219.35
449.00	197.18
450.00	164.12
451.00	143.33
452.00	178.18
453.00	151.79
454.00	151.49
455.00	189.30
456.00	139.49
457.00	150.73
458.00	178.04
459.00	143.80
460.00	154.67
461.00	150.84
462.00	160.08
463.00	155.33
464.00	130.26
465.00	176.61
466.00	155.46
467.00	128.63
468.00	143.61
469.00	145.23
470.00	85.77
471.00	90.91
472.00	186.02
473.00	166.63
474.00	131.22
475.00	178.47
476.00	135.25
477.00	173.81
478.00	137.97
479.00	257.71
480.00	170.73
481.00	136.33
482.00	174.96
483.00	154.62
484.00	194.15
485.00	174.12
486.00	133.15
487.00	164.07
488.00	182.11
489.00	183.94
490.00	171.98
491.00	183.95
492.00	164.45
493.00	160.13
494.00	155.99
495.00	146.68
496.00	156.90
497.00	198.06
498.00	166.34
499.00	205.03
500.00	298.11
501.00	143.70
502.00	147.85
503.00	296.58
504.00	157.22
505.00	171.41
506.00	150.54
507.00	150.40
508.00	185.36
509.00	136.37
510.00	206.98
511.00	154.12
512.00	162.90
513.00	136.21
514.00	133.62
515.00	159.50
516.00	158.78
517.00	170.26
518.00	219.24
519.00	156.60
520.00	167.89
521.00	139.53
522.00	200.30
523.00	170.64
524.00	147.04
525.00	133.29
526.00	152.68
527.00	142.47
528.00	146.68
529.00	154.60
530.00	198.90
531.00	149.20
532.00	145.52
533.00	169.01
534.00	248.31
535.00	147.51
536.00	156.22
537.00	155.80
538.00	225.93
539.00	180.05
540.00	189.41
541.00	172.14
542.00	483.88
543.00	144.21
544.00	150.31
545.00	159.61
546.00	143.15
547.00	223.94
548.00	175.88
549.00	241.86
550.00	183.61
551.00	157.02
552.00	227.48
553.00	134.98
554.00	139.54
555.00	156.90
556.00	192.38
557.00	132.99
558.00	162.05
559.00	192.13
560.00	192.46
561.00	153.80
562.00	152.73
563.00	275.75
564.00	165.28
565.00	150.84
