2.63573463     -0.09056386
2.65616665     -0.07998328
2.67659867     -0.06874591
2.69703069     -0.05638983
2.71746271     -0.04455072
2.73789473     -0.03371060
2.90135096     0.01212990
2.92178298     0.01197148
2.94221489     0.01192794
2.96264701     0.01179720
2.98307902     0.01175800
3.00351093     0.01162368
3.02394305     0.01147407
3.04437496     0.01134449
3.06480697     0.01128798
3.08523908     0.01118394
3.10567100     0.01129649
3.12610301     0.01133830
3.14653512     0.01136191
3.16696703     0.01129939
3.18739904     0.01126020
3.20783115     0.01138649
3.22826316     0.01148442
3.24869516     0.01159533
3.26912717     0.01159562
3.28955918     0.01175791
3.30999129     0.01189823
3.33042320     0.01210600
3.35085520     0.01225271
3.37128731     0.01232770
3.39171921     0.01253509
3.41215122     0.01257960
3.43258332     0.01266060
3.45301523     0.01287892
3.47344723     0.01318656
3.49387934     0.01362959
3.51431124     0.01419610
3.53474324     0.01455948
3.55517535     0.01486538
3.57560725     0.01511003
3.59603925     0.01536899
3.61647135     0.01561305
3.63690325     0.01582315
3.65733525     0.01621333
3.67776735     0.01635511
3.69819935     0.01669197
3.71863135     0.01705642
3.73906335     0.01684613
3.75949525     0.01799289
3.77992735     0.01811047
3.80035935     0.01769483
3.82079124     0.01721910
3.84122334     0.01679997
3.88208723     0.01627353
3.90251933     0.01650675
3.92295133     0.01683762
3.94338322     0.01716432
3.96381532     0.01748696
3.98424731     0.01788383
4.00467920     0.01835811
4.02511130     0.01868221
4.04554329     0.01927755
4.06597528     0.01985026
4.08640728     0.02033732
4.12727126     0.01871192
4.14770335     0.01900127
4.16813524     0.01915756
4.18856723     0.01934259
4.20899932     0.01962729
4.22943121     0.01989603
4.24986330     0.02023280
4.27029529     0.02054141
4.29072718     0.02094486
4.31115927     0.02132353
4.33159125     0.02159604
4.35202314     0.02192217
4.37245523     0.02236577
4.39288721     0.02275306
4.41331910     0.02291912
4.43375119     0.02298851
4.45418317     0.02338073
4.47461506     0.02371692
4.49504714     0.02395546
4.51547912     0.02452362
4.53591101     0.02514113
4.55634309     0.02562131
4.57677507     0.02583847
4.61763904     0.02470923
4.63807102     0.02497294
4.65850290     0.02511974
4.67893498     0.02519716
4.69936696     0.02542738
4.71979884     0.02564986
4.74023092     0.02588831
4.76066290     0.02606841
4.78109498     0.02650737
4.80152686     0.02674533
4.82195884     0.02710049
4.84239092     0.02749455
4.86282279     0.02790361
4.88325477     0.02816238
4.90368685     0.02849363
4.92411872     0.02888276
4.94455070     0.02940049
4.96498278     0.03002739
4.98541475     0.03042213
5.00584663     0.03083690
5.02627870     0.03122892
5.04671067     0.03157547
5.06714255     0.03155060
5.10800659     0.02951662
5.12843847     0.02960536
5.14887054     0.02997591
5.16930251     0.03018813
5.18973438     0.03025810
5.21016645     0.03065351
5.23059842     0.03079441
5.25103039     0.03097876
5.27146236     0.03120144
5.29189423     0.03158708
5.31232630     0.03197630
5.33275827     0.03243897
5.35319014     0.03263426
5.37362221     0.03286777
5.39405418     0.03308513
5.41448614     0.03298864
5.43491811     0.03267316
5.45535008     0.03244952
5.47578204     0.03214720
5.49621401     0.03193353
5.51664597     0.03166014
5.53707794     0.03140089
5.55751000     0.03116912
5.59837383     0.03008468
5.61880589     0.02994774
5.63923776     0.02975652
5.65966972     0.02971230
5.68010178     0.02966197
5.70053364     0.02967088
5.72096560     0.02979823
5.74139767     0.02984275
5.76182953     0.02980317
5.78226159     0.02980984
5.80269355     0.02980617
5.84355747     0.02733187
5.86398942     0.02708404
5.88442138     0.02703362
5.90485334     0.03217488
5.92528530     0.04120322
5.94571726     0.04044994
5.96614921     0.03352070
5.98658117     0.02989500
6.00701303     0.02848686
6.02744508     0.02727652
6.04787704     0.02643208
6.06830889     0.02562344
6.08874095     0.02490665
6.10917290     0.02449497
6.12960476     0.02395701
6.15003681     0.02357253
6.17046876     0.02328705
6.19090062     0.02306254
6.21133267     0.02293712
6.23176462     0.02270245
6.25219657     0.02247910
6.27262852     0.02214513
6.29306047     0.02200675
6.31349252     0.02187504
6.33392437     0.02183565
6.35435632     0.02180614
6.37478837     0.02178765
6.39522032     0.02183304
6.41565217     0.02189401
6.43608422     0.02196271
6.45651617     0.02136853
6.47694802     0.02085660
6.49738006     0.02055699
6.51781201     0.02017987
6.53824386     0.01967800
6.57910785     0.01719006
6.59953969     0.01705913
6.61997174     0.01682320
6.64040368     0.01669768
6.66083563     0.01637785
6.68126757     0.01622572
6.70169952     0.01598795
6.72213146     0.01585992
6.74256340     0.01580137
6.76299534     0.01588663
6.78342719     0.01594440
6.82429117     0.01461881
6.84472311     0.01445719
6.86515505     0.01422310
6.88558699     0.01413359
6.90601903     0.01412449
6.92645087     0.01430526
6.94688281     0.01409604
6.96731485     0.01386078
6.98774669     0.01350050
7.00817863     0.01338195
7.02861066     0.01324695
7.04904250     0.01362514
7.06947444     0.01335930
7.08990648     0.01345676
7.11033831     0.01260448
7.13077025     0.00106836
7.15120228     -0.02395849
7.17163412     -0.05838065
7.19206605     -0.10026139
7.21249809     -0.14776328
7.23293002     -0.19918928
7.25336186     -0.25362268
7.27379389     -0.30916022
7.29422582     -0.36400743
7.31465775     -0.41596916
7.33508969     -0.46184367
7.35552162     -0.49649673
7.37595355     -0.51056602
7.39638548     -0.51039570
7.55984092     -0.50843135
7.58027285     -0.50819344
7.60070477     -0.50788299
7.62113670     -0.50768891
7.64156863     -0.50753199
7.80502413     -0.26295160
7.82545596     -0.20810352
7.84588798     -0.15550619
7.86631990     -0.10650054
7.88675172     -0.06273330
7.90718375     -0.02578818
7.92761567     0.00225073
7.94804749     0.01802454
7.96847951     0.02042770
7.98891143     0.02092240
8.00934325     0.02129208
8.02977527     0.02181030
8.05020719     0.02210971
8.07063911     0.02271300
8.09107103     0.02334850
8.11150295     0.02378563
8.13193487     0.02428962
8.15236679     0.02477445
8.17279870     0.02533990
8.19323062     0.02598373
8.21366254     0.02625160
8.23409446     0.02672211
8.25452627     0.02715507
8.29539020     0.02564619
8.31582222     0.02573309
8.33625403     0.02596844
8.35668595     0.02653485
8.37711796     0.02693162
8.39754978     0.02733874
8.41798169     0.02774945
8.43841370     0.02822296
8.45884552     0.02860637
8.47927743     0.02911221
8.49970944     0.02961572
8.52014125     0.02995974
8.54057316     0.03035555
8.56100517     0.03082015
8.58143708     0.03118702
8.60186890     0.03177230
8.62230091     0.03249578
8.64273282     0.03309693
8.66316462     0.03370215
8.68359663     0.03445543
8.70402854     0.03498517
8.72446035     0.03560238
8.74489236     0.03613193
8.78575627     0.03478427
8.80618808     0.03535852
8.82661999     0.03581945
8.84705199     0.03638654
8.86748380     0.03692430
8.88791570     0.03782603
8.90834761     0.03844654
8.92877951     0.03911360
8.94921142     0.03964450
8.96964332     0.04011714
8.99007523     0.04055852
9.01050713     0.04100348
9.03093903     0.04136280
9.05137094     0.04189815
9.07180284     0.04233527
9.09223484     0.04305110
9.11266664     0.04392854
9.13309854     0.04469198
9.15353054     0.04543704
9.17396235     0.04615916
9.19439425     0.04688099
9.21482625     0.04720024
9.23525805     0.04798565
9.27612194     0.04577197
9.29655374     0.04625003
9.31698574     0.04650444
9.33741764     0.04685428
9.35784944     0.04712882
9.37828143     0.04751659
9.39871333     0.04786391
9.41914523     0.04821868
9.43957712     0.04851945
9.46000902     0.04883058
9.48044091     0.04907086
9.50087281     0.04945766
9.52130470     0.04996534
9.54173660     0.05039762
9.56216859     0.05081597
9.58260039     0.05127477
9.60303228     0.05165644
9.62346417     0.05206579
9.64389607     0.05258924
9.66432786     0.05304262
9.68475985     0.05343136
9.70519174     0.05389219
9.72562374     0.05423370
9.76648742     0.05414351
9.78691941     0.05459699
9.80735120     0.05492998
9.82778309     0.05518469
9.84821508     0.05556830
9.86864687     0.05590139
9.88907876     0.05607307
9.90951074     0.05652229
9.92994263     0.05688780
9.95037442     0.05729057
9.97080641     0.05731912
9.99123830     0.05759947
10.01167008     0.05786056
10.03210207     0.05797979
10.05253395     0.05828868
10.07296574     0.05849588
10.09339773     0.05868836
10.11382961     0.05902774
10.13426140     0.05935212
10.15469338     0.05978876
10.17512527     0.06017479
10.19555725     0.06053546
10.21598903     0.06079878
10.25685290     0.05856487
10.33858033     0.05884765
10.35901221     0.05883090
10.37944419     0.05903964
10.39987597     0.05906200
10.42030785     0.05899774
10.44073973     0.05912316
10.46117161     0.05946806
10.48160349     0.05919535
10.50203547     0.05917300
10.52246725     0.05928061
10.54289912     0.05956706
10.56333110     0.05977018
10.58376288     0.06000563
10.60419486     0.05996363
10.62462673     0.05997215
10.64505851     0.05986589
10.66549049     0.05983667
10.68592236     0.05983570
10.70635414     0.05964757
10.74721799     0.05640848
10.76764986     0.05654706
10.78808174     0.05630977
10.80851361     0.05605400
10.82894549     0.05557740
10.84937736     0.05519756
10.86980923     0.05465283
10.89024111     0.05423399
10.91067298     0.05394251
10.93110485     0.05365074
10.95153672     0.05330642
10.97196869     0.05318188
10.99240046     0.05318120
11.01283233     0.05309778
11.03326431     0.05302985
11.05369608     0.05274146
11.07412805     0.05256514
11.09455992     0.05224569
11.11499168     0.05169244
11.13542365     0.05116068
11.15585542     0.05025459
11.17628729     0.04935034
11.19671926     0.04863326
11.23758289     0.04660664
11.25801486     0.04633877
11.27844663     0.04634496
11.29887849     0.04618674
11.31931046     0.04609742
11.33974232     0.04562100
11.36017409     0.04536852
11.38060605     0.04552762
11.40103792     0.04499449
11.42146968     0.04428883
11.44190165     0.04367345
11.48276527     0.04114099
11.50319724     0.04109619
11.52362910     0.04067455
11.54406106     0.04014278
11.56449283     0.04002394
11.58492469     0.04012081
11.60535665     0.04033149
11.62578841     0.04014810
11.64622027     0.03985827
11.66665223     0.03945821
11.68708399     0.03877122
11.74837957     0.03594235
11.76881143     0.03570603
11.78924339     0.03542103
11.80967525     0.03501517
11.83010700     0.03462662
11.85053896     0.03436534
11.87097072     0.03389850
11.89140258     0.03334690
11.91183453     0.03247526
11.93226629     0.03181004
11.97313010     0.02872657
11.99356186     0.02857270
12.01399381     0.02817341
12.03442567     0.02798045
12.05485742     0.02802312
12.07528938     0.02762132
12.09572123     0.02727575
12.11615299     0.02688236
12.13658494     0.02659543
12.15701679     0.02646769
12.17744864     0.02625682
12.21831235     0.02181146
12.23874420     0.01640291
12.25917615     0.01037879
12.27960790     0.00358368
12.30003975     -0.00510063
12.46349455     -0.08895211
12.48392650     -0.09137066
12.50435835     -0.09437246
12.52479009     -0.09514190
12.54522204     -0.09645298
12.56565379     -0.09732075
12.58608563     -0.09900014
12.60651758     -0.10123715
12.62694933     -0.10387866
12.64738117     -0.10565532
12.66781312     -0.10690524
12.68824496     -0.10713150
12.70867671     -0.10629286
12.72910865     -0.10479259
12.74954050     -0.10228094
12.76997224     -0.09910292
12.79040418     -0.09412191
12.95385902     -0.01045053
12.97429076     -0.00220315
12.99472260     0.00571908
13.01515454     0.01211655
13.03558628     0.01558566
13.19904109     0.01457564
13.21947293     0.01446116
13.23990477     0.01448129
13.26033660     0.01453452
13.28076834     0.01477780
13.30120027     0.01492161
13.32163211     0.01496574
13.34206395     0.01510480
13.36249578     0.01529893
13.38292762     0.01551579
13.40335935     0.01584966
13.42379128     0.01638375
13.44422312     0.01701839
13.46465485     0.01755393
13.48508679     0.01790996
13.50551862     0.01814231
13.52595045     0.01846756
13.54638228     0.01837640
13.56681412     0.01872837
13.58724595     0.01857343
13.60767778     0.01821866
13.62810961     0.01800741
13.64854154     0.01783293
13.68940510     0.01672507
13.70983703     0.01676591
13.73026886     0.01696768
13.75070059     0.01712706
13.77113252     0.01729013
13.79156435     0.01760154
13.81199608     0.01791664
13.83242801     0.01823366
13.85285983     0.01848905
13.87329156     0.01854595
13.89372349     0.01887749
13.91415532     0.01925046
13.93458714     0.01965303
13.95501897     0.02002154
13.97545080     0.02020638
13.99588262     0.02063712
14.01631445     0.02096344
14.03674627     0.02135004
14.05717810     0.02176627
14.07760992     0.02217668
14.09804175     0.02273506
14.11847357     0.02312022
14.13890540     0.02322599
14.17976914     0.02116869
14.20020087     0.02156178
14.22063269     0.02205678
14.24106461     0.02252487
14.26149633     0.02276138
14.28192816     0.02305673
14.30236008     0.02340144
14.32279180     0.02365576
14.34322362     0.02382211
14.36365554     0.02422120
14.38408726     0.02475858
14.40451908     0.02537367
14.42495100     0.02593728
14.44538272     0.02633240
14.46581464     0.02684201
14.48624646     0.02722707
14.50667828     0.02759190
14.52711010     0.02810199
14.54754192     0.02853467
14.56797373     0.02855905
14.58840555     0.02880147
14.67013282     0.03678021
14.69056463     0.03613899
14.71099655     0.03464153
14.73142827     0.03348838
14.75186008     0.03264674
14.77229190     0.03221156
14.79272371     0.03209727
14.81315543     0.03236513
14.83358734     0.03363702
14.85401915     0.03301593
14.87445107     0.03276006
14.89488278     0.03301951
14.91531459     0.03318780
14.93574651     0.03365763
14.95617822     0.03388931
14.97661003     0.03419143
14.99704194     0.03442930
15.01747376     0.03466204
15.03790547     0.03488152
15.05833738     0.03522778
15.07876919     0.03555303
15.09920090     0.03599993
15.11963281     0.03626634
15.16049633     0.03408982
15.18092824     0.03405247
15.20136005     0.03418563
15.22179176     0.03402489
15.24222367     0.03413927
15.26265547     0.03405644
15.28308738     0.03411527
15.30351909     0.03408866
15.32395090     0.03412244
15.34438281     0.03412108
15.36481451     0.03405595
15.38524632     0.03409815
15.40567823     0.03447546
15.42610993     0.03448195
15.44654174     0.03457446
15.46697354     0.03478330
15.48740535     0.03498246
15.50783715     0.03509878
15.52826906     0.03521403
15.54870076     0.03520842
15.56913257     0.03527539
15.58956447     0.03520523
15.60999617     0.03461830
15.65085988     0.03200311
15.67129158     0.03188746
15.69172349     0.03183162
15.71215529     0.03183666
15.73258699     0.03164940
15.75301889     0.03149950
15.77345069     0.03127344
15.79388240     0.03098970
15.81431430     0.03092970
15.83474610     0.03086254
15.85517790     0.03094780
15.87560970     0.03096609
15.89604150     0.03085567
15.91647330     0.03082160
15.93690510     0.03060464
15.95733690     0.03041613
15.97776869     0.03024455
15.99820059     0.03026806
16.01863229     0.03004432
16.03906419     0.02944123
16.05949599     0.02905230
16.07992768     0.02850021
16.10035958     0.02808661
16.14122307     0.02557980
16.16165497     0.02528958
16.18208667     0.02482294
16.20251846     0.02446546
16.22295036     0.02411533
16.24338205     0.02383450
16.26381385     0.02350324
16.28424574     0.02315293
16.30467744     0.02299731
16.32510923     0.02274561
16.34554113     0.02260751
16.36597292     0.02235474
16.38640461     0.02198478
16.40683651     0.02151678
16.42726830     0.02133485
16.44770009     0.02115301
16.46813188     0.02103331
16.48856368     0.02101231
16.50899547     0.02093411
16.52942726     0.02087924
16.54985905     0.02094147
16.57029094     0.02084750
16.59072263     0.02087208
16.63158631     0.01832211
16.65201800     0.01779944
16.67244979     0.01740596
16.69288168     0.01718929
16.71331337     0.01700881
16.73374516     0.01678904
16.75417705     0.01641704
16.77460874     0.01616543
16.79504053     0.01590327
16.81547241     0.01578144
16.83590420     0.01557512
16.85633599     0.01558750
16.87676778     0.01521144
16.89719946     0.01516112
16.91763135     0.01506154
16.93806314     0.01483993
16.95849482     0.01495422
16.97892671     0.01493903
16.99935849     0.01521202
17.01979018     0.01529989
17.04022206     0.01558944
17.06065385     0.01565641
17.08108553     0.01565786
17.12194920     0.01328460
17.14238089     0.01303192
17.16281277     0.01297454
17.18324455     0.01268635
17.20367644     0.01251748
17.22410812     0.01257099
17.24453990     0.01256819
17.26497178     0.01234038
17.28540346     0.01114669
17.30583525     -0.00186618
17.32626713     -0.02772035
17.34669881     -0.06290430
17.36713059     -0.10531207
17.38756247     -0.15316980
17.40799425     -0.20492148
17.42842593     -0.25928144
17.44885781     -0.31458290
17.46928959     -0.36896884
17.48972127     -0.42008550
17.51015315     -0.46473694
17.53058493     -0.49814724
17.55101661     -0.51034877
17.57144848     -0.51041389
17.63274382     -0.50896428
17.65317560     -0.50880064
17.67360737     -0.50858459
17.69403915     -0.50840827
17.71447083     -0.50812831
17.73490270     -0.50784138
17.75533448     -0.50750045
17.77576625     -0.50731493
17.79619803     -0.50709763
17.81662981     -0.50681229
17.83706158     -0.50653199
17.85749346     -0.50617824
17.87792513     -0.49480983
17.89835690     -0.46218823
17.91878878     -0.41761759
17.93922045     -0.36632529
17.95965233     -0.31156242
18.10267474     0.00583414
18.12310641     0.01987377
18.14353828     0.02139408
18.16397005     0.02180091
18.18440172     0.02199368
18.20483359     0.02216226
18.22526536     0.02249535
18.24569713     0.02281799
18.26612890     0.02312864
18.28656067     0.02356721
18.30699244     0.02401111
18.32742431     0.02467265
18.34785598     0.02512139
18.36828775     0.02537609
18.38871952     0.02583063
18.40915128     0.02610615
18.42958315     0.02656940
18.45001482     0.02706507
18.47044659     0.02770958
18.49087845     0.02833454
18.51131012     0.02888256
18.53174189     0.02937707
18.55217375     0.02994900
18.59303719     0.02879324
18.61346905     0.02908405
18.63390072     0.02947423
18.65433248     0.02994939
18.67476435     0.03032177
18.69519611     0.03056100
18.71562788     0.03111744
18.73605994     0.03167524
18.75649171     0.03220488
18.77692347     0.03287551
18.79735523     0.03347880
18.81778690     0.03410037
18.83821876     0.03472688
18.85865052     0.03521374
18.87908219     0.03591767
18.89951405     0.03651437
18.91994581     0.03736278
18.94037747     0.03801542
18.96080933     0.03869593
18.98124110     0.03952121
19.00167276     0.04022378
19.02210462     0.04104858
19.04253638     0.04179247
19.08339990     0.04037407
19.10383166     0.04080742
19.12426352     0.04122383
19.14469518     0.04166047
19.16512694     0.04210785
19.18555880     0.04250317
19.20599046     0.04298258
19.22642221     0.04347845
19.24685407     0.04408899
19.26728583     0.04464843
19.28771749     0.04536204
19.30814935     0.04580410
19.32858110     0.04648731
19.34901276     0.04700457
19.36944462     0.04738353
19.38987638     0.04804275
19.41030803     0.04886628
19.43073989     0.04975408
19.45117164     0.05070768
19.47160350     0.05144712
19.49203516     0.05215908
19.51246691     0.05282227
19.53289867     0.05333313
19.59419393     0.05197289
19.61462568     0.05238573
19.63505744     0.05282788
19.65548919     0.05322881
19.67592095     0.05372845
19.69635270     0.05413228
19.71678445     0.05450457
19.73721620     0.05492186
19.75764796     0.05523463
19.77807981     0.05583355
19.79851146     0.05624977
19.81894331     0.05665932
19.83937507     0.05705647
19.85980672     0.05738279
19.88023857     0.05785737
19.90067032     0.05815949
19.92110197     0.05851262
19.94153382     0.05878503
19.96196557     0.05929619
19.98239722     0.05988979
20.00282907     0.06040985
20.02326082     0.06080362
20.04369247     0.06125584
20.06412432     0.06159929
20.08455607     0.06198057
20.10498782     0.06232102
20.12541956     0.06277411
20.14585131     0.06322691
20.16628306     0.06347214
20.18671481     0.06376671
20.20714656     0.06377842
20.22757840     0.06373575
20.24801005     0.06379207
20.26844180     0.06372733
20.30930529     0.06164390
20.32973704     0.06167216
20.35016888     0.06176787
20.37060053     0.06169422
20.39103228     0.06174484
20.41146412     0.06176361
20.43189577     0.06175461
20.45232751     0.06204144
20.47275936     0.06185312
20.49319100     0.06206728
20.51362274     0.06207338
20.53405459     0.06213377
20.55448623     0.06217906
20.57491808     0.06254795
20.59534982     0.06286179
20.61578156     0.06295740
20.63621331     0.06302030
20.65664505     0.06329940
20.67707679     0.06339056
20.69750853     0.06343933
20.71794027     0.06356214
20.73837202     0.06340691
20.75880386     0.06302079
20.79966724     0.05988815
20.82009908     0.05951731
20.84053072     0.05930199
20.86096246     0.05899329
20.88139430     0.05866426
20.90182594     0.05831085
20.92225778     0.05786298
20.94268952     0.05746069
20.96312116     0.05731050
20.98355300     0.05698670
21.00398474     0.05675870
21.02441638     0.05633242
21.04484822     0.05587188
21.06527986     0.05541443
21.08571159     0.05500595
21.10614343     0.05473915
21.12657517     0.05439715
21.14700681     0.05428093
21.16743865     0.05427057
21.18787038     0.05421396
21.20830202     0.05397338
21.22873386     0.05373600
21.24916559     0.05338665
21.29002906     0.05024578
21.31046080     0.04966292
21.33089264     0.04935731
21.35132427     0.04890209
21.37175601     0.04840874
21.39218784     0.04787310
21.41261948     0.04738885
21.43305121     0.04694941
21.45348305     0.04638135
21.47391468     0.04595051
21.49434641     0.04566949
21.53520988     0.04551058
21.55564161     0.04523778
21.57607345     0.04501288
21.59650518     0.04471066
21.61693681     0.04435918
21.63736864     0.04415170
21.65780038     0.04383864
21.67823211     0.04339174
21.69866384     0.04308971
21.71909557     0.04272149
21.73952730     0.04247811
21.78039067     0.03883238
21.80082250     0.03816039
21.82125423     0.03767884
21.84168586     0.03730675
21.86211769     0.03681514
21.88254942     0.03636118
21.90298105     0.03604077
21.92341288     0.03559484
21.94384461     0.03515423
21.96427634     0.03455917
21.98470806     0.03424292
22.00513979     0.03370612
22.02557162     0.03328022
22.04600325     0.03268758
22.06643498     0.03222878
22.08686681     0.03171859
22.10729843     0.03157585
22.12773016     0.03122892
22.14816199     0.03103973
22.16859372     0.03081754
22.18902534     0.03047003
22.20945717     0.03017613
22.22988890     0.02981265
22.27075235     0.02684211
22.29118407     0.02644437
22.31161570     0.02621560
22.33204753     0.02586189
22.35247925     0.02554912
22.37291108     0.02488061
22.39334270     0.02139108
22.41377442     0.01592534
22.43420615     0.00917774
22.45463787     0.00158010
22.47506960     -0.00737818
22.49550132     -0.01814050
22.51593305     -0.02913362
22.53636477     -0.04039219
22.55679649     -0.05143418
22.57722821     -0.06243437
22.59765994     -0.07371055
22.76111371     -0.09647069
22.78154553     -0.09783074
22.80197726     -0.10043200
22.82240888     -0.10315413
22.84284070     -0.10469814
22.86327242     -0.10567816
22.88370404     -0.10540177
22.90413586     -0.10459527
22.92456758     -0.10264694
22.94499920     -0.09961494
22.96543102     -0.09228197
22.98586273     -0.08311108
23.00629445     -0.07259950
23.02672617     -0.06171409
23.04715789     -0.05048320
23.06758971     -0.03913898
23.08802143     -0.02811354
23.25147517     0.01610650
23.27190678     0.01643688
23.29233850     0.01668530
23.31277032     0.01694523
23.33320193     0.01745551
23.35363365     0.01759496
23.37406546     0.01791847
23.39449708     0.01795186
23.41492889     0.01760551
23.43536061     0.01747042
23.45579232     0.01726835
23.49665575     0.01561963
23.51708747     0.01556254
23.53751918     0.01565689
23.55795089     0.01564992
23.57838261     0.01572957
23.59881442     0.01591576
23.61924603     0.01605230
23.63967775     0.01609305
23.66010956     0.01615053
23.68054117     0.01628640
23.70097288     0.01625814
23.72140470     0.01633895
23.74183631     0.01641820
23.76226812     0.01650452
23.78269983     0.01675023
23.80313144     0.01698500
23.82356326     0.01721581
23.84399497     0.01727077
23.86442658     0.01742822
23.88485839     0.01744187
23.90529010     0.01749858
23.92572181     0.01758006
23.94615352     0.01767006
23.96658523     0.01779296
23.98701684     0.01800480
24.00744865     0.01826995
24.02788036     0.01826153
24.04831197     0.01841521
24.06874378     0.01860053
24.08917549     0.01895840
24.10960720     0.01932865
24.13003890     0.01951020
24.15047061     0.01968236
24.17090242     0.01994742
24.19133403     0.02028215
24.23219754     0.01878469
24.25262915     0.01883898
24.27306086     0.01883646
24.29349267     0.01898840
24.31392427     0.01907685
24.33435598     0.01908062
24.35478779     0.01927243
24.37521939     0.01940975
24.39565110     0.01964519
24.41608291     0.01976548
24.43651461     0.01999774
24.45694632     0.02020948
24.47737802     0.02027915
24.49780973     0.02042451
24.51824143     0.02057199
24.53867314     0.02084286
24.55910484     0.02101947
24.57953655     0.02130795
24.59996825     0.02146462
24.62039996     0.02179510
24.64083166     0.02201681
24.66126336     0.02218742
24.68169507     0.02221810
24.70212677     0.02232658
24.72255848     0.02269867
24.74299008     0.02310754
24.76342188     0.02331492
24.78385358     0.02361163
24.80428539     0.02406288
24.82471699     0.02432620
24.84514869     0.02461149
24.86558049     0.02493665
24.88601210     0.02527971
24.90644380     0.02549744
24.92687560     0.02583721
24.96773890     0.02546435
24.98817070     0.02565944
25.00860241     0.02576734
25.02903401     0.02603792
25.04946581     0.02641195
25.06989751     0.02714626
25.09032921     0.02696723
25.11076091     0.02713078
25.13119261     0.02721478
25.15162441     0.02740194
25.17205601     0.02748284
25.21291951     0.02529751
25.23335110     0.02532180
25.25378280     0.02542167
25.27421460     0.02561909
25.29464620     0.02561386
25.31507790     0.02552396
25.33550970     0.02538083
25.35594130     0.02542961
25.37637299     0.02540348
25.39680469     0.02530216
25.41723639     0.02530738
25.45809978     0.02522009
25.47853148     0.02512342
25.49896328     0.02503255
25.51939498     0.02503719
25.53982657     0.02495135
25.56025837     0.02504116
25.58069006     0.02500632
25.60112166     0.02480891
25.62155346     0.02451791
25.64198515     0.02440352
25.66241675     0.02434885
25.68284854     0.02426194
25.70328024     0.02416624
25.72371183     0.02405572
25.74414363     0.02385830
25.76457532     0.02381650
25.78500712     0.02362334
25.80543871     0.02334657
25.82587041     0.02316802
25.84630220     0.02290499
25.86673379     0.02271919
25.88716549     0.02257384
25.90759728     0.02224578
25.92802888     0.02210120
