-0.058911917	0	0
-0.05373057	0	0
-0.048549223	0	0
-0.043367876	1	1
-0.038186528	1	1
-0.033005181	0	0
-0.027823834	0	0
-0.022642487	0	0
-0.01746114	40	6.32455532
-0.012279793	65	8.062257748
-0.007098446	161	12.68857754
-0.001917098	108	10.39230485
0.003264249	162	12.72792206
0.008445596	556	23.57965225
0.013626943	228	15.09966887
0.01880829	373	19.31320792
0.023989637	1003	31.67017524
0.029170984	248	15.74801575
0.034352332	204	14.28285686
0.039533679	492	22.18107301
0.044715026	93	9.643650761
0.049896373	79	8.888194417
0.05507772	132	11.48912529
0.060259067	29	5.385164807
0.065440415	51	7.141428429
0.070621762	60	7.745966692
0.075803109	8	2.828427125
0.080984456	29	5.385164807
0.086165803	31	5.567764363
0.09134715	9	3
0.096528497	20	4.472135955
0.101709845	12	3.464101615
0.106891192	3	1.732050808
0.112072539	8	2.828427125
0.117253886	13	3.605551275
0.122435233	5	2.236067977
0.12761658	6	2.449489743
0.132797927	5	2.236067977
0.137979275	4	2
0.143160622	3	1.732050808
0.148341969	2	1.414213562
0.153523316	7	2.645751311
0.158704663	3	1.732050808
0.16388601	3	1.732050808
0.169067358	3	1.732050808
0.174248705	4	2
0.179430052	1	1
0.184611399	3	1.732050808
0.189792746	4	2
0.194974093	3	1.732050808
0.20015544	0	0
0.205336788	2	1.414213562
0.210518135	2	1.414213562
0.215699482	0	0
0.220880829	4	2
0.226062176	1	1
0.231243523	3	1.732050808
0.23642487	4	2
0.241606218	4	2
0.246787565	3	1.732050808
0.251968912	3	1.732050808
0.257150259	2	1.414213562
0.262331606	0	0
0.267512953	4	2
0.272694301	3	1.732050808
0.277875648	4	2
0.283056995	3	1.732050808
0.288238342	4	2
0.293419689	4	2
0.298601036	4	2
0.303782383	6	2.449489743
0.308963731	1	1
0.314145078	3	1.732050808
0.319326425	0	0
0.324507772	2	1.414213562
0.329689119	3	1.732050808
0.334870466	2	1.414213562
0.340051813	6	2.449489743
0.345233161	3	1.732050808
0.350414508	1	1
0.355595855	1	1
0.360777202	1	1
0.365958549	4	2
0.371139896	1	1
0.376321244	0	0
0.381502591	1	1
0.386683938	2	1.414213562
0.391865285	4	2
0.397046632	1	1
0.402227979	3	1.732050808
0.407409326	0	0
0.412590674	1	1
0.417772021	1	1
0.422953368	0	0
0.428134715	0	0
0.433316062	1	1
0.438497409	2	1.414213562
0.443678756	3	1.732050808
0.448860104	4	2
0.454041451	1	1
0.459222798	2	1.414213562
0.464404145	0	0
0.469585492	0	0
0.474766839	1	1
0.479948187	1	1
0.485129534	1	1
0.490310881	4	2
0.495492228	4	2
0.500673575	0	0
0.505854922	3	1.732050808
0.511036269	2	1.414213562
0.516217617	1	1
0.521398964	2	1.414213562
0.526580311	0	0
0.531761658	1	1
0.536943005	0	0
0.542124352	4	2
0.547305699	2	1.414213562
0.552487047	0	0
0.557668394	2	1.414213562
0.562849741	1	1
0.568031088	4	2
0.573212435	1	1
0.578393782	3	1.732050808
0.58357513	2	1.414213562
0.588756477	3	1.732050808
0.593937824	0	0
0.599119171	0	0
0.604300518	1	1
0.609481865	2	1.414213562
0.614663212	1	1
0.61984456	0	0
0.625025907	1	1
0.630207254	1	1
0.635388601	1	1
0.640569948	1	1
0.645751295	0	0
0.650932642	1	1
0.65611399	1	1
0.661295337	0	0
0.666476684	0	0
0.671658031	0	0
0.676839378	1	1
0.682020725	0	0
0.687202073	0	0
0.69238342	0	0
0.697564767	0	0
0.702746114	0	0
0.707927461	0	0
0.713108808	1	1
0.718290155	2	1.414213562
0.723471503	0	0
0.72865285	1	1
0.733834197	1	1
0.739015544	0	0
0.744196891	0	0
0.749378238	0	0
0.754559585	0	0
0.759740933	0	0
0.76492228	0	0
0.770103627	1	1
0.775284974	1	1
0.780466321	0	0
0.785647668	2	1.414213562
0.790829016	1	1
0.796010363	0	0
0.80119171	0	0
0.806373057	1	1
0.811554404	2	1.414213562
0.816735751	0	0
0.821917098	0	0
0.827098446	0	0
0.832279793	5	2.236067977
0.83746114	0	0
0.842642487	1	1
0.847823834	0	0
0.853005181	1	1
0.858186528	0	0
0.863367876	1	1
0.868549223	0	0
0.87373057	1	1
0.878911917	0	0
0.884093264	1	1
0.889274611	0	0
0.894455959	0	0
0.899637306	1	1
0.904818653	0	0
0.91	1	1
0.915181347	0	0
0.920362694	0	0
0.925544041	2	1.414213562
0.930725389	0	0
0.935906736	1	1
0.941088083	0	0
0.94626943	2	1.414213562
0.951450777	2	1.414213562
0.956632124	1	1
0.961813472	0	0
0.966994819	1	1
0.972176166	1	1
0.977357513	1	1
0.98253886	0	0
0.987720207	2	1.414213562
0.992901554	2	1.414213562
0.998082902	0	0
1.003264249	2	1.414213562
1.008445596	0	0
1.013626943	0	0
1.01880829	2	1.414213562
1.023989637	6	2.449489743
1.029170984	2	1.414213562
1.034352332	4	2
1.039533679	1	1
1.044715026	5	2.236067977
1.049896373	2	1.414213562
1.05507772	1	1
1.060259067	3	1.732050808
1.065440415	10	3.16227766
1.070621762	8	2.828427125
1.075803109	7	2.645751311
1.080984456	16	4
1.086165803	12	3.464101615
1.09134715	15	3.872983346
1.096528497	24	4.898979486
1.101709845	14	3.741657387
1.106891192	38	6.164414003
1.112072539	30	5.477225575
1.117253886	34	5.830951895
1.122435233	30	5.477225575
1.12761658	32	5.656854249
1.132797927	38	6.164414003
1.137979275	27	5.196152423
1.143160622	29	5.385164807
1.148341969	33	5.744562647
1.153523316	33	5.744562647
1.158704663	28	5.291502622
1.16388601	25	5
1.169067358	23	4.795831523
1.174248705	15	3.872983346
1.179430052	10	3.16227766
1.184611399	11	3.31662479
1.189792746	7	2.645751311
1.194974093	9	3
1.20015544	2	1.414213562
1.205336788	3	1.732050808
1.210518135	5	2.236067977
1.215699482	2	1.414213562
1.220880829	2	1.414213562
1.226062176	8	2.828427125
1.231243523	1	1
1.23642487	3	1.732050808
1.241606218	4	2
1.246787565	0	0
1.251968912	3	1.732050808
1.257150259	2	1.414213562
1.262331606	3	1.732050808
1.267512953	1	1
1.272694301	0	0
1.277875648	0	0
1.283056995	1	1
1.288238342	1	1
1.293419689	0	0
1.298601036	0	0
1.303782383	0	0
1.308963731	3	1.732050808
1.314145078	1	1
1.319326425	1	1
1.324507772	1	1
1.329689119	0	0
1.334870466	0	0
1.340051813	1	1
1.345233161	2	1.414213562
1.350414508	1	1
1.355595855	0	0
1.360777202	0	0
1.365958549	0	0
1.371139896	0	0
1.376321244	1	1
1.381502591	1	1
1.386683938	1	1
1.391865285	1	1
1.397046632	0	0
1.402227979	0	0
1.407409326	1	1
1.412590674	1	1
1.417772021	1	1
1.422953368	0	0
1.428134715	1	1
1.433316062	0	0
1.438497409	0	0
1.443678756	1	1
1.448860104	0	0
1.454041451	0	0
1.459222798	1	1
1.464404145	0	0
1.469585492	1	1
1.474766839	0	0
1.479948187	0	0
1.485129534	1	1
1.490310881	2	1.414213562
1.495492228	1	1
1.500673575	0	0
1.505854922	0	0
1.511036269	0	0
1.516217617	2	1.414213562
1.521398964	1	1
1.526580311	0	0
1.531761658	0	0
1.536943005	0	0
1.542124352	0	0
1.547305699	0	0
1.552487047	1	1
1.557668394	1	1
1.562849741	0	0
1.568031088	3	1.732050808
1.573212435	0	0
1.578393782	0	0
1.58357513	0	0
1.588756477	0	0
1.593937824	1	1
1.599119171	0	0
1.604300518	0	0
1.609481865	1	1
1.614663212	0	0
1.61984456	0	0
1.625025907	0	0
1.630207254	0	0
1.635388601	0	0
1.640569948	0	0
1.645751295	0	0
1.650932642	0	0
1.65611399	0	0
1.661295337	0	0
1.666476684	2	1.414213562
1.671658031	0	0
1.676839378	0	0
1.682020725	0	0
1.687202073	0	0
1.69238342	0	0
1.697564767	1	1
1.702746114	0	0
1.707927461	0	0
1.713108808	0	0
1.718290155	0	0
1.723471503	1	1
1.72865285	0	0
1.733834197	1	1
1.739015544	0	0
1.744196891	0	0
1.749378238	0	0
1.754559585	0	0
1.759740933	0	0
1.76492228	0	0
1.770103627	1	1
1.775284974	1	1
1.780466321	0	0
1.785647668	0	0
1.790829016	0	0
1.796010363	0	0
1.80119171	1	1
1.806373057	0	0
1.811554404	0	0
1.816735751	0	0
1.821917098	0	0
1.827098446	0	0
1.832279793	0	0
1.83746114	1	1
1.842642487	0	0
1.847823834	0	0
1.853005181	1	1
1.858186528	3	1.732050808
1.863367876	0	0
1.868549223	0	0
1.87373057	0	0
1.878911917	1	1
1.884093264	0	0
1.889274611	0	0
1.894455959	0	0
1.899637306	1	1
1.904818653	0	0
1.91	0	0
1.915181347	1	1
1.920362694	0	0
1.925544041	0	0
1.930725389	0	0
1.935906736	1	1
1.941088083	0	0
1.94626943	0	0
1.951450777	0	0
1.956632124	0	0
1.961813472	0	0
1.966994819	0	0
1.972176166	0	0
1.977357513	0	0
1.98253886	0	0
1.987720207	0	0
1.992901554	0	0
1.998082902	1	1
2.003264249	0	0
2.008445596	0	0
2.013626943	0	0
2.01880829	1	1
2.023989637	0	0
2.029170984	0	0
2.034352332	1	1
2.039533679	1	1
2.044715026	1	1
2.049896373	0	0
2.05507772	1	1
2.060259067	0	0
2.065440415	0	0
2.070621762	0	0
2.075803109	0	0
2.080984456	0	0
2.086165803	0	0
2.09134715	0	0
2.096528497	0	0
2.101709845	0	0
2.106891192	0	0
2.112072539	0	0
2.117253886	1	1
2.122435233	0	0
2.12761658	2	1.414213562
2.132797927	0	0
2.137979275	0	0
2.143160622	0	0
2.148341969	0	0
2.153523316	0	0
2.158704663	0	0
2.16388601	0	0
2.169067358	0	0
2.174248705	0	0
2.179430052	1	1
2.184611399	0	0
2.189792746	1	1
2.194974093	0	0
2.20015544	0	0
2.205336788	0	0
2.210518135	0	0
2.215699482	1	1
2.220880829	1	1
2.226062176	0	0
2.231243523	1	1
2.23642487	0	0
2.241606218	1	1
2.246787565	0	0
2.251968912	1	1
2.257150259	0	0
2.262331606	0	0
2.267512953	0	0
2.272694301	0	0
2.277875648	0	0
2.283056995	1	1
2.288238342	0	0
2.293419689	0	0
2.298601036	0	0
2.303782383	0	0
2.308963731	1	1
2.314145078	0	0
2.319326425	0	0
2.324507772	1	1
2.329689119	0	0
2.334870466	0	0
2.340051813	0	0
2.345233161	0	0
2.350414508	2	1.414213562
2.355595855	0	0
2.360777202	0	0
2.365958549	0	0
2.371139896	1	1
2.376321244	0	0
2.381502591	0	0
2.386683938	0	0
2.391865285	0	0
2.397046632	1	1
2.402227979	0	0
2.407409326	0	0
2.412590674	0	0
2.417772021	0	0
2.422953368	0	0
2.428134715	0	0
2.433316062	0	0
2.438497409	0	0
2.443678756	0	0
2.448860104	0	0
2.454041451	0	0
2.459222798	0	0
2.464404145	0	0
2.469585492	0	0
2.474766839	0	0
2.479948187	0	0
2.485129534	1	1
2.490310881	0	0
2.495492228	0	0
2.500673575	0	0
2.505854922	0	0
2.511036269	0	0
2.516217617	0	0
2.521398964	0	0
2.526580311	0	0
2.531761658	0	0
2.536943005	0	0
2.542124352	0	0
2.547305699	2	1.414213562
2.552487047	0	0
2.557668394	0	0
2.562849741	0	0
2.568031088	0	0
2.573212435	0	0
2.578393782	0	0
2.58357513	0	0
2.588756477	0	0
2.593937824	0	0
2.599119171	0	0
2.604300518	0	0
2.609481865	2	1.414213562
2.614663212	0	0
2.61984456	1	1
2.625025907	0	0
2.630207254	0	0
2.635388601	0	0
2.640569948	0	0
2.645751295	0	0
2.650932642	0	0
2.65611399	1	1
2.661295337	0	0
2.666476684	1	1
2.671658031	0	0
2.676839378	0	0
2.682020725	1	1
2.687202073	0	0
2.69238342	1	1
2.697564767	1	1
2.702746114	1	1
2.707927461	0	0
2.713108808	2	1.414213562
2.718290155	2	1.414213562
2.723471503	0	0
2.72865285	1	1
2.733834197	0	0
2.739015544	0	0
2.744196891	0	0
2.749378238	0	0
2.754559585	0	0
2.759740933	0	0
2.76492228	1	1
2.770103627	0	0
2.775284974	0	0
2.780466321	0	0
2.785647668	1	1
2.790829016	0	0
2.796010363	0	0
2.80119171	0	0
2.806373057	0	0
2.811554404	0	0
2.816735751	1	1
2.821917098	0	0
2.827098446	0	0
2.832279793	1	1
2.83746114	0	0
2.842642487	0	0
2.847823834	0	0
2.853005181	0	0
2.858186528	0	0
2.863367876	1	1
2.868549223	0	0
2.87373057	1	1
2.878911917	1	1
2.884093264	0	0
2.889274611	0	0
2.894455959	1	1
2.899637306	0	0
2.904818653	0	0
2.91	0	0
2.915181347	0	0
2.920362694	0	0
2.925544041	0	0
2.930725389	0	0
2.935906736	0	0
2.941088083	0	0
2.94626943	0	0
2.951450777	0	0
2.956632124	0	0
2.961813472	0	0
2.966994819	0	0
2.972176166	0	0
2.977357513	0	0
2.98253886	0	0
2.987720207	0	0
2.992901554	1	1
2.998082902	0	0
3.003264249	0	0
3.008445596	0	0
3.013626943	0	0
3.01880829	1	1
3.023989637	0	0
3.029170984	0	0
3.034352332	0	0
3.039533679	0	0
3.044715026	0	0
3.049896373	0	0
3.05507772	1	1
3.060259067	0	0
3.065440415	0	0
3.070621762	1	1
3.075803109	0	0
3.080984456	0	0
3.086165803	0	0
3.09134715	1	1
3.096528497	0	0
3.101709845	1	1
3.106891192	0	0
3.112072539	0	0
3.117253886	0	0
3.122435233	0	0
3.12761658	0	0
3.132797927	0	0
3.137979275	0	0
3.143160622	0	0
3.148341969	0	0
3.153523316	0	0
3.158704663	0	0
3.16388601	0	0
3.169067358	0	0
3.174248705	0	0
3.179430052	0	0
3.184611399	0	0
3.189792746	0	0
3.194974093	0	0
3.20015544	0	0
3.205336788	0	0
3.210518135	0	0
3.215699482	0	0
3.220880829	0	0
3.226062176	0	0
3.231243523	0	0
3.23642487	0	0
3.241606218	0	0
3.246787565	0	0
3.251968912	0	0
3.257150259	1	1
3.262331606	0	0
3.267512953	0	0
3.272694301	0	0
3.277875648	0	0
3.283056995	0	0
3.288238342	1	1
3.293419689	0	0
3.298601036	1	1
3.303782383	0	0
3.308963731	0	0
3.314145078	0	0
3.319326425	0	0
3.324507772	0	0
3.329689119	0	0
3.334870466	1	1
3.340051813	0	0
3.345233161	0	0
3.350414508	0	0
3.355595855	1	1
3.360777202	0	0
3.365958549	1	1
3.371139896	0	0
3.376321244	0	0
3.381502591	1	1
3.386683938	0	0
3.391865285	1	1
3.397046632	0	0
3.402227979	1	1
3.407409326	0	0
3.412590674	1	1
