82.96	257.0505955	108.7397232	16.03279749
70.26	175.3363189	86.83007379	13.24146211
57.56	205.6362145	122.5211968	14.34002143
29.62	196.7276024	205.1821311	14.02596173
16.92	257.707101	351.3427121	16.05325827
