350.00	172.01
351.00	133.62
352.00	143.49
353.00	173.60
354.00	191.64
355.00	180.93
356.00	152.34
357.00	158.54
358.00	141.00
359.00	139.52
360.00	136.59
361.00	172.56
362.00	152.98
363.00	176.98
364.00	137.97
365.00	124.26
366.00	180.38
367.00	197.44
368.00	176.16
369.00	153.11
370.00	133.29
371.00	116.39
372.00	188.49
373.00	157.12
374.00	136.72
375.00	163.62
376.00	156.89
377.00	149.64
378.00	305.18
379.00	173.38
380.00	174.67
381.00	211.47
382.00	167.86
383.00	148.55
384.00	135.04
385.00	140.71
386.00	142.48
387.00	138.04
388.00	175.09
389.00	312.21
390.00	149.14
391.00	146.46
392.00	133.20
393.00	162.69
394.00	145.23
395.00	267.24
396.00	138.92
397.00	156.00
398.00	156.95
399.00	255.00
400.00	161.47
401.00	169.86
402.00	130.10
403.00	151.50
404.00	155.24
405.00	151.73
406.00	145.24
407.00	157.84
408.00	199.78
409.00	169.89
410.00	170.04
411.00	443.10
412.00	187.28
413.00	145.91
414.00	158.75
415.00	155.18
416.00	146.40
417.00	171.15
418.00	172.44
419.00	168.11
420.00	244.80
421.00	152.48
422.00	163.25
423.00	170.70
424.00	211.23
425.00	181.85
426.00	144.85
427.00	187.59
428.00	171.68
429.00	188.07
430.00	292.99
431.00	161.91
432.00	188.97
433.00	173.27
434.00	146.98
435.00	148.24
436.00	161.09
437.00	185.97
438.00	152.03
439.00	156.76
440.00	148.94
441.00	213.81
442.00	144.47
443.00	158.30
444.00	179.94
445.00	140.62
446.00	149.87
447.00	163.41
448.00	220.19
449.00	187.09
450.00	159.33
451.00	141.04
452.00	177.31
453.00	149.76
454.00	149.30
455.00	200.73
456.00	137.91
457.00	152.13
458.00	181.92
459.00	147.27
460.00	154.71
461.00	148.43
462.00	155.90
463.00	149.15
464.00	130.66
465.00	180.19
466.00	150.60
467.00	128.69
468.00	137.91
469.00	143.26
470.00	84.70
471.00	94.86
472.00	186.36
473.00	171.74
474.00	132.69
475.00	179.08
476.00	141.96
477.00	167.65
478.00	138.91
479.00	256.99
480.00	165.40
481.00	137.70
482.00	172.51
483.00	156.60
484.00	184.90
485.00	174.96
486.00	133.21
487.00	168.42
488.00	186.82
489.00	178.79
490.00	176.10
491.00	183.12
492.00	167.61
493.00	161.34
494.00	154.99
495.00	144.13
496.00	148.20
497.00	193.19
498.00	164.31
499.00	200.27
500.00	301.97
501.00	149.00
502.00	147.97
503.00	286.48
504.00	153.92
505.00	166.30
506.00	147.59
507.00	143.82
508.00	189.09
509.00	137.89
510.00	204.33
511.00	164.71
512.00	166.93
513.00	142.18
514.00	132.25
515.00	159.17
516.00	163.76
517.00	173.28
518.00	213.40
519.00	164.23
520.00	178.15
521.00	141.07
522.00	200.69
523.00	172.15
524.00	149.46
525.00	138.86
526.00	155.00
527.00	145.28
528.00	152.57
529.00	168.01
530.00	194.31
531.00	146.74
532.00	139.71
533.00	169.67
534.00	238.40
535.00	144.63
536.00	162.51
537.00	154.61
538.00	223.10
539.00	170.97
540.00	193.49
541.00	167.47
542.00	483.29
543.00	143.00
544.00	149.57
545.00	157.28
546.00	141.64
547.00	223.92
548.00	165.90
549.00	241.21
550.00	180.72
551.00	160.34
552.00	220.70
553.00	131.77
554.00	132.66
555.00	151.22
556.00	191.15
557.00	135.17
558.00	161.57
559.00	186.13
560.00	195.95
561.00	149.04
562.00	158.44
563.00	286.08
564.00	170.19
565.00	150.80
566.00	137.96
567.00	133.53
568.00	160.01
569.00	177.62
570.00	151.52
571.00	135.34
572.00	163.10
573.00	723.06
574.00	203.92
575.00	151.59
576.00	166.11
577.00	144.19
578.00	152.12
579.00	146.23
580.00	140.48
581.00	135.80
582.00	306.97
583.00	149.80
584.00	158.99
585.00	138.59
586.00	204.38
587.00	150.60
588.00	155.86
589.00	138.33
590.00	134.32
591.00	155.91
592.00	138.83
593.00	195.05
594.00	161.10
595.00	174.02
596.00	169.97
597.00	134.81
598.00	191.30
599.00	131.52
600.00	119.89
601.00	164.50
602.00	158.04
603.00	132.91
604.00	158.01
605.00	150.07
606.00	141.04
607.00	160.41
608.00	176.34
609.00	189.64
610.00	184.80
611.00	140.02
612.00	148.56
613.00	171.63
614.00	148.82
615.00	159.44
616.00	171.07
617.00	133.40
618.00	154.87
619.00	132.68
620.00	151.66
621.00	144.92
622.00	162.85
623.00	143.34
624.00	143.27
625.00	133.06
626.00	139.00
627.00	127.47
628.00	194.71
629.00	172.15
630.00	158.33
631.00	133.70
632.00	134.01
633.00	133.17
634.00	139.44
635.00	136.78
636.00	132.22
637.00	136.58
638.00	255.71
639.00	136.83
640.00	138.33
641.00	176.97
642.00	134.57
643.00	131.07
644.00	236.70
645.00	146.58
646.00	144.28
647.00	181.00
648.00	153.41
649.00	129.56
650.00	179.38
651.00	152.81
652.00	143.08
653.00	169.07
654.00	164.82
655.00	168.68
656.00	166.30
657.00	228.60
658.00	146.08
659.00	148.78
660.00	135.39
661.00	154.99
662.00	274.56
663.00	218.50
664.00	206.15
665.00	122.15
666.00	152.79
667.00	185.23
668.00	158.08
669.00	154.90
670.00	146.30
671.00	151.89
672.00	133.92
673.00	157.14
674.00	165.81
675.00	177.95
676.00	161.86
677.00	145.39
678.00	152.52
679.00	169.23
680.00	135.70
681.00	204.98
682.00	135.75
683.00	131.79
684.00	131.37
685.00	141.94
686.00	151.40
687.00	150.79
688.00	122.50
689.00	140.64
690.00	195.14
691.00	150.33
692.00	135.83
693.00	218.05
694.00	146.28
695.00	169.28
696.00	186.87
697.00	148.23
698.00	173.00
699.00	132.05
700.00	141.22
701.00	148.51
702.00	148.49
703.00	233.05
704.00	131.12
705.00	117.53
706.00	133.65
707.00	204.18
708.00	144.24
709.00	166.81
710.00	139.23
711.00	136.26
712.00	166.77
713.00	149.31
714.00	149.25
715.00	128.97
716.00	146.40
717.00	175.31
718.00	150.66
719.00	163.31
720.00	181.65
721.00	263.83
722.00	208.49
723.00	155.11
724.00	144.37
725.00	136.50
726.00	177.05
727.00	154.21
728.00	190.88
729.00	175.32
730.00	264.38
731.00	154.01
732.00	153.84
733.00	141.03
734.00	103.73
735.00	141.48
736.00	150.51
737.00	140.21
738.00	154.82
739.00	128.08
740.00	138.03
741.00	149.07
742.00	143.73
743.00	176.37
744.00	315.97
745.00	160.74
746.00	137.59
747.00	192.64
748.00	141.89
749.00	169.84
750.00	142.37
751.00	201.35
752.00	152.17
753.00	640.80
754.00	155.21
755.00	148.00
756.00	176.32
757.00	139.58
758.00	174.25
759.00	200.36
760.00	292.10
761.00	210.66
762.00	145.84
763.00	145.61
764.00	138.60
765.00	248.44
766.00	178.93
767.00	130.77
768.00	135.44
769.00	145.80
770.00	269.00
771.00	144.49
772.00	217.91
773.00	322.74
774.00	170.97
775.00	148.68
776.00	217.27
777.00	180.41
778.00	197.67
779.00	150.98
780.00	132.89
781.00	115.83
782.00	149.19
783.00	197.33
784.00	150.80
785.00	149.04
786.00	152.00
787.00	139.12
788.00	187.16
789.00	146.61
790.00	144.01
791.00	153.09
792.00	146.88
793.00	172.50
794.00	241.86
795.00	158.39
796.00	130.93
797.00	149.79
798.00	143.11
799.00	148.15
800.00	159.47
801.00	164.99
802.00	135.22
803.00	135.10
804.00	141.66
805.00	172.93
806.00	132.59
807.00	161.52
808.00	162.09
809.00	159.23
810.00	156.11
811.00	145.45
812.00	152.49
813.00	438.15
814.00	144.45
815.00	179.07
816.00	145.16
817.00	145.78
818.00	175.93
819.00	144.29
820.00	139.78
821.00	167.43
822.00	271.26
823.00	151.22
824.00	150.83
825.00	144.41
826.00	142.59
827.00	139.10
828.00	193.72
829.00	153.63
830.00	129.30
831.00	139.35
832.00	145.70
833.00	159.72
834.00	170.19
835.00	152.17
836.00	150.37
837.00	145.01
838.00	142.86
839.00	161.56
840.00	150.91
841.00	227.09
842.00	130.10
843.00	144.21
844.00	152.79
845.00	143.52
846.00	130.83
847.00	371.08
848.00	153.43
849.00	159.76
850.00	132.22
851.00	128.56
852.00	133.80
853.00	108.55
854.00	188.44
855.00	144.68
856.00	155.12
857.00	160.91
858.00	224.99
859.00	176.32
860.00	150.22
861.00	209.02
862.00	221.86
863.00	178.00
864.00	152.09
865.00	190.90
866.00	147.32
867.00	153.14
868.00	143.05
869.00	132.28
870.00	230.99
871.00	138.34
872.00	170.04
873.00	155.04
874.00	131.90
875.00	155.53
876.00	137.00
877.00	137.50
878.00	154.33
879.00	157.44
880.00	139.18
881.00	146.13
882.00	130.83
883.00	149.89
884.00	150.60
885.00	155.43
886.00	155.96
887.00	154.82
888.00	130.66
889.00	170.73
890.00	139.27
891.00	221.53
892.00	178.07
893.00	165.20
894.00	183.21
895.00	148.74
896.00	123.39
897.00	139.49
898.00	173.43
899.00	138.27
900.00	156.96
901.00	144.92
902.00	372.58
903.00	143.44
904.00	174.70
905.00	133.69
906.00	130.80
907.00	188.64
908.00	153.00
909.00	274.75
910.00	202.47
911.00	144.28
912.00	128.74
913.00	186.01
914.00	129.67
915.00	157.81
916.00	176.38
917.00	1047.63
918.00	138.61
919.00	143.54
920.00	150.29
921.00	156.69
922.00	152.13
923.00	176.04
924.00	137.39
925.00	159.75
926.00	151.16
927.00	135.57
928.00	157.19
929.00	148.84
930.00	140.35
931.00	135.34
932.00	120.24
933.00	140.89
934.00	152.76
935.00	276.65
936.00	175.62
937.00	156.45
938.00	151.23
939.00	152.99
940.00	357.74
941.00	147.05
942.00	135.60
943.00	153.44
944.00	241.92
945.00	160.78
946.00	178.62
947.00	133.92
948.00	216.98
949.00	135.95
950.00	142.48
951.00	136.26
952.00	131.53
953.00	152.03
954.00	134.10
955.00	131.71
956.00	141.03
957.00	155.76
958.00	204.81
959.00	136.89
960.00	147.92
961.00	152.62
962.00	153.87
963.00	142.50
964.00	166.19
965.00	144.15
966.00	254.67
967.00	148.72
968.00	139.23
969.00	190.71
970.00	150.59
971.00	125.67
972.00	151.81
973.00	133.99
974.00	146.90
975.00	151.50
976.00	128.25
977.00	138.06
978.00	170.24
979.00	138.97
980.00	157.27
981.00	106.69
982.00	168.27
983.00	165.73
984.00	141.37
985.00	138.37
986.00	183.58
987.00	135.31
988.00	233.60
989.00	105.83
990.00	159.40
991.00	136.08
992.00	137.13
993.00	155.37
994.00	126.93
995.00	162.92
996.00	158.12
997.00	152.97
998.00	163.13
999.00	146.76
1000.00	135.94
