  4506.297  9.5565e-01  7.9941e-02  1.3607e-03  8.8946e-03  7.2153e-04  1.5087e-04
  4506.326  9.6443e-01  8.0459e-02  1.1220e-03  9.2421e-03  7.5042e-04  1.5215e-04
  4506.354  9.3684e-01  7.7842e-02  7.2410e-04  1.0681e-02  8.6678e-04  1.7926e-04
  4506.382  9.6961e-01  8.0905e-02  1.1433e-03  9.4084e-03  7.6282e-04  1.6211e-04
  4506.411  9.6364e-01  8.0213e-02  9.1107e-04  8.7058e-03  7.0672e-04  1.4439e-04
  4506.439  9.9063e-01  8.0612e-02 -1.2092e-03  1.0534e-02  8.5505e-04  1.7502e-04
  4506.468  9.3657e-01  7.9133e-02  2.2483e-03  9.8924e-03  8.0182e-04  1.7204e-04
  4506.496  9.5102e-01  7.9702e-02  1.5255e-03  8.4461e-03  6.8557e-04  1.4061e-04
  4506.525  9.1216e-01  7.7430e-02  2.6069e-03  1.0331e-02  8.3389e-04  2.0024e-04
  4506.553  1.0114e+00  8.3094e-02 -3.1864e-04  1.0376e-02  8.3839e-04  1.9645e-04
  4506.581  9.6313e-01  8.0348e-02  1.1152e-03  8.5346e-03  6.9238e-04  1.4449e-04
  4506.610  9.6454e-01  8.1273e-02  2.0547e-03  9.8358e-03  7.9596e-04  1.7891e-04
  4506.638  9.7341e-01  7.8976e-02 -1.4623e-03  1.0543e-02  8.5292e-04  1.9358e-04
  4506.667  9.7556e-01  8.1600e-02  1.3787e-03  8.9319e-03  7.2215e-04  1.6638e-04
  4506.695  9.7180e-01  8.1034e-02  1.0812e-03  9.2681e-03  7.5053e-04  1.6556e-04
  4506.724  9.5122e-01  7.8717e-02  3.6058e-04  1.0631e-02  8.6159e-04  1.8556e-04
  4506.752  9.7808e-01  8.1224e-02  7.0057e-04  9.3575e-03  7.5822e-04  1.6436e-04
  4506.780  9.7286e-01  8.1011e-02  9.5202e-04  8.7707e-03  7.0909e-04  1.6361e-04
  4506.809  9.6258e-01  7.9308e-02 -4.1929e-05  1.0519e-02  8.5118e-04  1.9176e-04
  4506.837  9.5554e-01  7.9761e-02  1.1576e-03  9.8722e-03  7.9769e-04  1.8681e-04
  4506.865  9.6702e-01  8.0558e-02  9.8455e-04  8.5198e-03  6.8954e-04  1.5458e-04
