  5799.339  1.0076e+00  7.1960e-02 -2.9753e-05  5.6401e-03  4.0085e-04  4.5738e-05
  5799.374  1.0090e+00  7.2411e-02  3.6170e-04  4.6566e-03  3.3098e-04  3.7376e-05
  5799.409  1.0060e+00  7.2213e-02  3.8232e-04  5.5010e-03  3.9108e-04  4.3271e-05
  5799.444  9.9519e-01  7.1391e-02  3.2814e-04  5.7530e-03  4.0879e-04  4.7411e-05
  5799.480  1.0151e+00  7.2851e-02  3.6956e-04  4.8220e-03  3.4257e-04  4.0518e-05
  5799.515  1.0132e+00  7.2585e-02  2.2212e-04  5.1993e-03  3.6968e-04  4.0277e-05
  5799.551  9.9490e-01  7.2265e-02  1.3280e-03  5.8674e-03  4.1688e-04  4.8761e-05
  5799.586  1.0062e+00  7.1920e-02  4.2910e-05  5.0412e-03  3.5785e-04  4.5201e-05
  5799.621  1.0108e+00  7.2525e-02  3.5488e-04  4.8859e-03  3.4719e-04  4.0049e-05
  5799.656  1.0114e+00  7.2595e-02  3.8441e-04  5.8777e-03  4.1754e-04  4.9541e-05
  5799.692  1.0132e+00  7.2754e-02  4.1745e-04  5.3978e-03  3.8311e-04  4.8889e-05
  5799.727  1.0068e+00  7.2233e-02  3.4849e-04  4.6952e-03  3.3379e-04  3.6778e-05
  5799.762  9.9964e-01  7.1648e-02  2.6505e-04  5.7519e-03  4.0863e-04  4.8108e-05
  5799.798  1.0202e+00  7.3312e-02  4.7909e-04  5.6544e-03  4.0152e-04  4.9147e-05
  5799.833  1.0004e+00  7.1786e-02  3.6071e-04  4.6350e-03  3.2905e-04  4.1045e-05
  5799.868  1.0030e+00  7.1697e-02  4.7996e-05  5.5265e-03  3.9277e-04  4.4473e-05
  5799.903  1.0087e+00  7.3137e-02  1.2082e-03  5.7781e-03  4.1041e-04  4.9079e-05
  5799.939  1.0089e+00  7.2281e-02  2.3056e-04  4.8094e-03  3.4153e-04  4.1596e-05
  5799.974  1.0004e+00  7.1838e-02  4.1525e-04  5.1886e-03  3.6858e-04  4.3646e-05
  5800.009  1.0037e+00  7.1732e-02  3.7331e-05  5.8546e-03  4.1572e-04  5.0894e-05
  5800.044  1.0025e+00  7.2100e-02  5.4571e-04  5.0378e-03  3.5749e-04  4.6147e-05
  5800.080  1.0124e+00  7.2712e-02  4.3568e-04  4.8879e-03  3.4728e-04  4.0435e-05
  5800.115  1.0019e+00  7.1891e-02  3.5933e-04  5.8402e-03  4.1475e-04  5.0222e-05
  5800.151  9.9926e-01  7.1685e-02  3.3997e-04  5.3605e-03  3.8034e-04  4.9526e-05
  5800.185  9.9904e-01  7.1635e-02  3.0154e-04  4.6611e-03  3.3131e-04  3.6851e-05
  5800.221  9.9742e-01  7.1434e-02  2.0738e-04  5.7524e-03  4.0840e-04  5.0539e-05
  5800.256  1.0117e+00  7.2823e-02  6.1961e-04  5.6784e-03  4.0300e-04  5.1302e-05
  5800.292  1.0022e+00  7.1882e-02  3.2444e-04  4.6175e-03  3.2781e-04  4.0764e-05
  5800.327  1.0062e+00  7.1953e-02  9.0896e-05  5.4797e-03  3.8914e-04  4.7170e-05
  5800.362  9.7863e-01  7.0897e-02  1.1076e-03  5.7482e-03  4.0788e-04  5.2632e-05
  5800.397  1.0097e+00  7.2373e-02  2.8179e-04  4.8212e-03  3.4199e-04  4.5232e-05
  5800.433  1.0018e+00  7.1898e-02  3.8080e-04  5.1801e-03  3.6773e-04  4.5808e-05
  5800.468  1.0234e+00  7.3432e-02  3.7266e-04  5.8525e-03  4.1533e-04  5.3020e-05
  5800.503  9.9324e-01  7.1249e-02  3.3704e-04  5.0070e-03  3.5509e-04  4.7655e-05
  5800.538  1.0061e+00  7.2264e-02  4.4556e-04  4.8840e-03  3.4657e-04  4.4492e-05
  5800.574  9.8458e-01  7.1051e-02  8.0779e-04  5.8478e-03  4.1476e-04  5.5187e-05
  5800.609  1.0060e+00  7.1954e-02  1.0634e-04  5.3818e-03  3.8131e-04  5.4385e-05
  5800.644  1.0075e+00  7.2216e-02  2.8420e-04  4.6756e-03  3.3182e-04  4.2143e-05
  5800.679  1.0052e+00  7.1844e-02  5.2334e-05  5.7529e-03  4.0775e-04  5.6869e-05
  5800.715  1.0027e+00  7.2456e-02  9.2968e-04  5.6730e-03  4.0193e-04  5.7359e-05
  5800.750  1.0103e+00  7.2482e-02  3.5791e-04  4.6466e-03  3.2945e-04  4.4848e-05
  5800.785  1.0032e+00  7.1866e-02  2.3159e-04  5.5233e-03  3.9166e-04  5.2808e-05
  5800.820  9.9684e-01  7.1861e-02  7.3648e-04  5.7812e-03  4.0967e-04  5.7764e-05
  5800.856  9.9811e-01  7.1597e-02  3.4219e-04  4.8027e-03  3.4025e-04  4.8749e-05
  5800.891  9.9673e-01  7.1561e-02  4.1184e-04  5.1749e-03  3.6791e-04  3.9657e-05
  5800.926  1.0136e+00  7.2765e-02  4.1292e-04  5.8516e-03  4.1596e-04  4.5534e-05
  5800.961  9.9658e-01  7.1540e-02  4.0205e-04  5.0335e-03  3.5770e-04  4.0260e-05
  5800.997  9.9947e-01  7.1747e-02  4.0294e-04  4.8597e-03  3.4558e-04  3.6214e-05
  5801.031  1.0022e+00  7.2303e-02  8.0313e-04  5.8308e-03  4.1445e-04  4.5610e-05
  5801.067  1.0048e+00  7.1928e-02  1.8092e-04  5.3562e-03  3.8047e-04  4.4536e-05
  5801.102  1.0005e+00  7.1810e-02  3.9229e-04  4.6679e-03  3.3195e-04  3.4659e-05
  5801.138  1.0035e+00  7.2162e-02  5.4528e-04  5.7474e-03  4.0842e-04  4.6067e-05
  5801.172  1.0060e+00  7.2102e-02  2.7766e-04  5.6537e-03  4.0170e-04  4.5888e-05
  5801.208  1.0036e+00  7.2059e-02  4.2623e-04  4.6330e-03  3.2940e-04  3.5142e-05
  5801.243  1.0075e+00  7.2553e-02  6.6374e-04  5.5174e-03  3.9222e-04  4.2526e-05
  5801.278  1.0081e+00  7.1791e-02 -2.3711e-04  5.7723e-03  4.1030e-04  4.4861e-05
  5801.313  1.0078e+00  7.2343e-02  4.0506e-04  4.7854e-03  3.4022e-04  3.6383e-05
  5801.349  1.0080e+00  7.2421e-02  4.8181e-04  5.1824e-03  3.6839e-04  3.9968e-05
  5801.384  1.0028e+00  7.1744e-02  1.3513e-04  5.8413e-03  4.1502e-04  4.7445e-05
  5801.419  9.9497e-01  7.1558e-02  5.5421e-04  5.0114e-03  3.5580e-04  4.3413e-05
  5801.454  1.0072e+00  7.2330e-02  4.4010e-04  4.8944e-03  3.4789e-04  3.8109e-05
  5801.490  9.9913e-01  7.1238e-02 -1.3316e-04  5.8393e-03  4.1497e-04  4.6301e-05
  5801.524  9.9928e-01  7.2012e-02  7.1999e-04  5.3500e-03  3.7994e-04  4.5244e-05
  5801.560  1.0047e+00  7.2266e-02  5.7459e-04  4.6872e-03  3.3314e-04  3.6654e-05
  5801.595  1.0137e+00  7.3200e-02  8.9629e-04  5.7695e-03  4.0968e-04  4.9219e-05
  5801.630  1.0147e+00  7.2393e-02 -8.4654e-05  5.6693e-03  4.0254e-04  4.8588e-05
  5801.665  1.0091e+00  7.2401e-02  3.7221e-04  4.6440e-03  3.3008e-04  3.6183e-05
  5801.701  1.0024e+00  7.2079e-02  5.4324e-04  5.5290e-03  3.9292e-04  4.3680e-05
  5801.736  1.0205e+00  7.2948e-02  7.3587e-05  5.7883e-03  4.1130e-04  4.6234e-05
  5801.771  1.0083e+00  7.2242e-02  2.5743e-04  4.8003e-03  3.4118e-04  3.7440e-05
  5801.806  1.0218e+00  7.3119e-02  1.5924e-04  5.2210e-03  3.7110e-04  4.0427e-05
  5801.841  9.7980e-01  7.1515e-02  1.7208e-03  5.8798e-03  4.1774e-04  4.7522e-05
  5801.877  1.0194e+00  7.2750e-02 -5.3697e-05  5.0581e-03  3.5915e-04  4.3144e-05
  5801.912  1.0194e+00  7.3070e-02  2.9922e-04  4.9080e-03  3.4873e-04  3.9329e-05
  5801.947  1.0350e+00  7.2718e-02 -1.3384e-03  5.8912e-03  4.1862e-04  4.6841e-05
  5801.982  1.0206e+00  7.4318e-02  1.6030e-03  5.4224e-03  3.8504e-04  4.5955e-05
  5802.018  1.0366e+00  7.4569e-02  6.0474e-04  4.7731e-03  3.3916e-04  3.7984e-05
  5802.052  1.0427e+00  7.4469e-02  3.8346e-06  5.8565e-03  4.1602e-04  4.8008e-05
  5802.088  1.0553e+00  7.6158e-02  8.8842e-04  5.7789e-03  4.1040e-04  4.8371e-05
  5802.123  1.0647e+00  7.6465e-02  4.8272e-04  4.7697e-03  3.3879e-04  3.9332e-05
  5802.158  1.0741e+00  7.7178e-02  5.3076e-04  5.7163e-03  4.0627e-04  4.4502e-05
  5802.193  1.0926e+00  7.8067e-02  4.5924e-05  5.9845e-03  4.2512e-04  4.8789e-05
